Time,Input,Output,Temperature,Drive
6.02381,0.26924,0.217447,53.1101,0.6
6.02404,0.241936,0.192456,50.8292,0.6
6.02426,0.202839,0.158205,47.9837,0.6
6.02449,0.151109,0.114599,44.2601,0.6
6.02472,0.0887235,0.0646796,39.5032,0.6
6.02494,0.0193689,0.0133968,33.7559,0.6
6.02517,-0.0514796,-0.0340802,29.3405,0.6
6.0254,-0.118296,-0.0787393,30.0487,0.6
6.02562,-0.176226,-0.122124,34.4707,0.6
6.02585,-0.222172,-0.160869,39.5628,0.6
6.02608,-0.255644,-0.191899,44.0106,0.6
6.0263,-0.278368,-0.214519,47.4184,0.6
6.02653,-0.294313,-0.230964,49.876,0.6
6.02676,-0.308522,-0.245313,51.751,0.6
6.02698,-0.326471,-0.262593,53.5447,0.6
6.02721,-0.352171,-0.286976,55.7631,0.6
6.02744,-0.387618,-0.321009,58.7754,0.6
6.02766,-0.431741,-0.364453,62.7225,0.6
6.02789,-0.480642,-0.413988,67.4456,0.6
6.02812,-0.527504,-0.462952,72.4813,0.6
6.02834,-0.563805,-0.502717,77.1081,0.6
6.02857,-0.580526,-0.524304,80.447,0.6
6.0288,-0.569874,-0.519736,81.6064,0.6
6.02903,-0.526438,-0.484238,80.5891,0.6
6.02925,-0.448546,-0.413819,77.2125,0.6
6.02948,-0.338285,-0.307623,70.969,0.6
6.02971,-0.202471,-0.176007,61.7667,0.6
6.02993,-0.0503185,-0.0402041,49.9134,0.6
6.03016,0.105496,0.0773052,40.1367,0.6
6.03039,0.253149,0.18595,41.4792,0.6
6.03061,0.380977,0.298317,51.1376,0.6
6.03084,0.480095,0.399706,62.2548,0.6
6.03107,0.545831,0.474117,71.6285,0.6
6.03129,0.577127,0.514869,77.974,0.6
6.03152,0.57715,0.523297,80.9668,0.6
6.03175,0.552528,0.50532,81.0576,0.6
6.03197,0.511489,0.469752,79.4905,0.6
6.0322,0.463148,0.423961,76.555,0.6
6.03243,0.41532,0.375733,72.6904,0.6
6.03265,0.374037,0.332159,68.4567,0.6
6.03288,0.342127,0.297226,64.3684,0.6
6.03311,0.319637,0.271692,60.7844,0.6
6.03333,0.303564,0.253096,57.8403,0.6
6.03356,0.289286,0.237321,55.4465,0.6
6.03379,0.271453,0.219541,53.3222,0.6
6.03401,0.245203,0.195378,51.0768,0.6
6.03424,0.207365,0.162105,48.3044,0.6
6.03447,0.156796,0.119303,44.6781,0.6
6.03469,0.0953187,0.0698031,40.0259,0.6
6.03492,0.026362,0.0183406,34.3695,0.6
6.03515,-0.0444438,-0.0294842,29.5394,0.6
6.03537,-0.111961,-0.0743139,29.7464,0.6
6.0356,-0.170959,-0.11794,33.9646,0.6
6.03583,-0.218174,-0.157326,39.0714,0.6
6.03605,-0.252871,-0.189218,43.6107,0.6
6.03628,-0.276456,-0.212573,47.1242,0.6
6.03651,-0.292848,-0.229461,49.6632,0.6
6.03673,-0.307071,-0.243867,51.5754,0.6
6.03696,-0.324438,-0.260651,53.3551,0.6
6.03719,-0.349224,-0.284167,55.5107,0.6
6.03742,-0.383678,-0.317182,58.4322,0.6
6.03764,-0.427045,-0.359768,62.2878,0.6
6.03787,-0.475786,-0.408985,66.9499,0.6
6.0381,-0.523218,-0.458377,71.9835,0.6
6.03832,-0.560883,-0.499393,76.6876,0.6
6.03855,-0.579987,-0.523211,80.1974,0.6
6.03878,-0.572387,-0.521596,81.6097,0.6
6.039,-0.532401,-0.489338,80.7859,0.6
6.03923,-0.457949,-0.422597,77.6745,0.6
6.03946,-0.350707,-0.319751,71.7294,0.6
6.03968,-0.217009,-0.189815,62.814,0.6
6.03991,-0.0660307,-0.053303,51.2017,0.6
6.04014,0.0899467,0.0662211,40.5957,0.6
6.04036,0.238996,0.174772,40.8288,0.6
6.04059,0.369054,0.28701,50.0253,0.6
6.04082,0.471547,0.39051,61.186,0.6
6.04104,0.540886,0.468203,70.8153,0.6
6.04127,0.575457,0.512287,77.4895,0.6
6.0415,0.57842,0.523796,80.8136,0.6
6.04172,0.555902,0.508043,81.1296,0.6
6.04195,0.516076,0.473902,79.7134,0.6
6.04218,0.468072,0.428775,76.8988,0.6
6.0424,0.419859,0.380422,73.1026,0.6
6.04263,0.377753,0.336155,68.8807,0.6
6.04286,0.34488,0.300289,64.7587,0.6
6.04308,0.321488,0.273842,61.1148,0.6
6.04331,0.304944,0.254705,58.1075,0.6
6.04354,0.290729,0.238865,55.6684,0.6
6.04376,0.273494,0.221505,53.5335,0.6
6.04399,0.248275,0.198146,51.3188,0.6
6.04422,0.211695,0.165856,48.6158,0.6
6.04444,0.16238,0.123943,45.0853,0.6
6.04467,0.10187,0.0749298,40.5382,0.6
6.0449,0.0334798,0.023426,34.9754,0.6
6.04512,-0.0374212,-0.0248894,29.7879,0.6
6.04535,-0.105485,-0.0698475,29.4854,0.6
6.04558,-0.165407,-0.113598,33.4631,0.6
6.0458,-0.213979,-0.153652,38.5707,0.6
6.04603,-0.249873,-0.186365,43.199,0.6
6.04626,-0.274457,-0.210552,46.8207,0.6
6.04649,-0.29136,-0.227935,49.445,0.6
6.04671,-0.305553,-0.24237,51.3982,0.6
6.04694,-0.322384,-0.2587,53.1672,0.6
6.04717,-0.346285,-0.281383,55.2653,0.6
6.04739,-0.379834,-0.31346,58.0996,0.6
6.04762,-0.422365,-0.35512,61.8612,0.6
6.04785,-0.470856,-0.403938,66.4575,0.6
6.04807,-0.518658,-0.453581,71.4805,0.6
6.0483,-0.557777,-0.495901,76.256,0.6
6.04853,-0.579123,-0.521818,79.9254,0.6
6.04875,-0.574482,-0.523069,81.586,0.6
6.04898,-0.537891,-0.493992,80.9582,0.6
6.04921,-0.466865,-0.430876,78.1067,0.6
6.04943,-0.362641,-0.331406,72.4577,0.6
6.04966,-0.231269,-0.203465,63.8336,0.6
6.04989,-0.0814946,-0.0664388,52.4684,0.6
6.05011,0.0745181,0.0551705,41.1675,0.6
6.05034,0.224837,0.163801,40.2729,0.6
6.05057,0.357224,0.275892,48.9296,0.6
6.05079,0.462813,0.381165,60.1028,0.6
6.05102,0.535442,0.461835,69.9705,0.6
6.05125,0.573456,0.509368,76.9711,0.6
6.05147,0.579382,0.523985,80.6304,0.6
6.0517,0.559086,0.51058,81.1879,0.6
6.05193,0.520597,0.477954,79.923,0.6
6.05215,0.473039,0.433594,77.2332,0.6
6.05238,0.424504,0.385191,73.5115,0.6
6.05261,0.381621,0.340286,69.3066,0.6
6.05283,0.347761,0.303476,65.1548,0.6
6.05306,0.323499,0.276138,61.4514,0.6
6.05329,0.306446,0.256424,58.3801,0.6
6.05351,0.29214,0.240391,55.8928,0.6
6.05374,0.275539,0.223473,53.7438,0.6
6.05397,0.251228,0.200821,51.5554,0.6
6.05419,0.21589,0.169504,48.9185,0.6
6.05442,0.16784,0.128502,45.4821,0.6
6.05465,0.108342,0.0800306,41.0403,0.6
6.05488,0.040521,0.0285119,35.5733,0.6
6.0551,-0.0303678,-0.0202608,30.0905,0.6
6.05533,-0.0989797,-0.0654133,29.2732,0.6
6.05556,-0.159948,-0.109364,32.9738,0.6
6.05578,-0.209731,-0.14996,38.0665,0.6
6.05601,-0.246874,-0.183511,42.7783,0.6
6.05624,-0.272465,-0.208522,46.506,0.6
6.05646,-0.289938,-0.226448,49.2196,0.6
6.05669,-0.304161,-0.24097,51.2203,0.6
6.05692,-0.320502,-0.256893,52.9847,0.6
6.05714,-0.343476,-0.278718,55.0269,0.6
6.05737,-0.37598,-0.309752,57.7746,0.6
6.0576,-0.417784,-0.350574,61.4428,0.6
6.05782,-0.465884,-0.398871,65.9691,0.6
6.05805,-0.514095,-0.448778,70.9764,0.6
6.05828,-0.554512,-0.492256,75.8129,0.6
6.0585,-0.578048,-0.520218,79.6344,0.6
6.05873,-0.576339,-0.524288,81.5343,0.6
6.05896,-0.543188,-0.498422,81.109,0.6
6.05918,-0.475603,-0.438913,78.5117,0.6
6.05941,-0.374516,-0.34295,73.1577,0.6
6.05964,-0.245531,-0.217182,64.8284,0.6
6.05986,-0.0968927,-0.079744,53.7147,0.6
6.06009,0.0588344,0.043846,41.8583,0.6
6.06032,0.2105,0.152919,39.83,0.6
6.06054,0.345,0.264619,47.8563,0.6
6.06077,0.453745,0.371566,59.0061,0.6
6.061,0.529804,0.455248,69.0986,0.6
6.06122,0.571216,0.506183,76.4202,0.6
6.06145,0.580132,0.523923,80.4135,0.6
6.06168,0.562108,0.512946,81.2304,0.6
6.0619,0.525015,0.481879,80.1183,0.6
6.06213,0.477898,0.438293,77.5573,0.6
6.06236,0.429163,0.38996,73.9149,0.6
6.06258,0.385504,0.344436,69.7328,0.6
6.06281,0.350648,0.306684,65.5552,0.6
6.06304,0.325487,0.278432,61.7943,0.6
6.06327,0.307879,0.258102,58.6582,0.6
6.06349,0.29362,0.241981,56.1209,0.6
6.06372,0.277494,0.225373,53.9537,0.6
6.06395,0.254185,0.203497,51.7883,0.6
6.06417,0.220032,0.173112,49.2138,0.6
6.0644,0.17324,0.133029,45.8699,0.6
6.06463,0.114782,0.0851397,41.5326,0.6
6.06485,0.0475787,0.0336614,36.1632,0.6
6.06508,-0.0232405,-0.0155619,30.4488,0.6
6.06531,-0.0924265,-0.0609972,29.116,0.6
6.06553,-0.154269,-0.105024,32.496,0.6
6.06576,-0.205281,-0.146143,37.5572,0.6
6.06599,-0.243632,-0.180477,42.3471,0.6
6.06621,-0.270305,-0.206355,46.1806,0.6
6.06644,-0.288482,-0.224927,48.9878,0.6
6.06667,-0.302791,-0.239583,51.0399,0.6
6.06689,-0.3186,-0.255076,52.8036,0.6
6.06712,-0.340823,-0.276196,54.7975,0.6
6.06735,-0.372326,-0.30623,57.4606,0.6
6.06757,-0.413271,-0.346111,61.0345,0.6
6.0678,-0.460959,-0.393859,65.4867,0.6
6.06803,-0.509471,-0.443922,70.4707,0.6
6.06825,-0.551062,-0.488444,75.3599,0.6
6.06848,-0.576714,-0.518376,79.3241,0.6
6.06871,-0.57787,-0.52519,81.4563,0.6
6.06893,-0.547985,-0.502399,81.2385,0.6
6.06916,-0.483857,-0.446463,78.8892,0.6
6.06939,-0.385937,-0.35404,73.8271,0.6
6.06961,-0.259412,-0.230618,65.793,0.6
6.06984,-0.112406,-0.0933522,54.9379,0.6
6.07007,0.0433943,0.0325838,42.6716,0.6
6.07029,0.195889,0.14204,39.5064,0.6
6.07052,0.332633,0.253392,46.8105,0.6
6.07075,0.444196,0.361612,57.8959,0.6
6.07097,0.523592,0.448151,68.1947,0.6
6.0712,0.568556,0.502589,75.8335,0.6
6.07143,0.580552,0.523529,80.1646,0.6
6.07166,0.564818,0.515031,81.2577,0.6
6.07188,0.529252,0.485611,80.2974,0.6
6.07211,0.482839,0.443021,77.87,0.6
6.07234,0.433877,0.39476,74.3126,0.6
6.07256,0.389558,0.348733,70.1591,0.6
6.07279,0.353637,0.309989,65.9586,0.6
6.07302,0.32765,0.280888,62.1435,0.6
6.07324,0.309346,0.259823,58.9423,0.6
6.07347,0.29508,0.243566,56.3533,0.6
6.0737,0.279304,0.227163,54.1634,0.6
6.07392,0.256914,0.205995,52.0166,0.6
6.07415,0.223976,0.176565,49.5007,0.6
6.07438,0.17846,0.137427,46.2468,0.6
6.0746,0.12108,0.0901719,42.0137,0.6
6.07483,0.0545483,0.0387983,36.7434,0.6
6.07506,-0.0162403,-0.0109201,30.865,0.6
6.07528,-0.085772,-0.0565607,29.0203,0.6
6.07551,-0.148535,-0.100693,32.0321,0.6
6.07574,-0.200768,-0.1423,37.0435,0.6
6.07596,-0.24039,-0.177441,41.9052,0.6
6.07619,-0.26814,-0.204176,45.8459,0.6
6.07642,-0.286895,-0.223294,48.7471,0.6
6.07664,-0.301241,-0.238054,50.855,0.6
6.07687,-0.316752,-0.253307,52.6243,0.6
6.0771,-0.338172,-0.27369,54.5733,0.6
6.07732,-0.368688,-0.302741,57.1542,0.6
6.07755,-0.408761,-0.341676,60.6347,0.6
6.07778,-0.456001,-0.388834,65.0083,0.6
6.078,-0.50476,-0.438996,69.9634,0.6
6.07823,-0.547559,-0.484566,74.8979,0.6
6.07846,-0.575131,-0.516297,78.9952,0.6
6.07868,-0.579093,-0.52579,81.3508,0.6
6.07891,-0.552438,-0.506041,81.3456,0.6
6.07914,-0.491772,-0.453638,79.2373,0.6
6.07937,-0.397068,-0.364804,74.4649,0.6
6.07959,-0.273089,-0.243909,66.7279,0.6
6.07982,-0.127542,-0.106842,56.1362,0.6
6.08005,0.0278225,0.0210717,43.621,0.6
6.08027,0.181228,0.131324,39.3261,0.6
6.0805,0.32001,0.242134,45.796,0.6
6.08073,0.434475,0.351545,56.7756,0.6
6.08095,0.517248,0.44089,67.2655,0.6
6.08118,0.565656,0.498727,75.2147,0.6
6.08141,0.580667,0.522821,79.883,0.6
6.08163,0.567451,0.517017,81.271,0.6
6.08186,0.533463,0.489275,80.4622,0.6
6.08209,0.487725,0.447666,78.1709,0.6
6.08231,0.438698,0.399633,74.7047,0.6
6.08254,0.393624,0.353046,70.5857,0.6
6.08277,0.356817,0.31347,66.3675,0.6
6.08299,0.329876,0.283415,62.5005,0.6
6.08322,0.311046,0.261749,59.2339,0.6
6.08345,0.296526,0.245152,56.59,0.6
6.08367,0.281135,0.228974,54.3744,0.6
6.0839,0.259614,0.208469,52.2411,0.6
6.08413,0.227861,0.179972,49.7798,0.6
6.08435,0.183617,0.141786,46.6133,0.6
6.08458,0.127271,0.0951515,42.4845,0.6
6.08481,0.0613824,0.0438867,37.3148,0.6
6.08503,-0.00908108,-0.00613551,31.3466,0.6
6.08526,-0.0790488,-0.0521219,28.9942,0.6
6.08549,-0.142635,-0.0962991,31.5863,0.6
6.08571,-0.196125,-0.138393,36.5289,0.6
6.08594,-0.237025,-0.174318,41.4547,0.6
6.08617,-0.265826,-0.201875,45.5004,0.6
6.08639,-0.285271,-0.221623,48.4988,0.6
6.08662,-0.299898,-0.236681,50.6685,0.6
6.08685,-0.315065,-0.251669,52.4483,0.6
6.08707,-0.33571,-0.271348,54.3566,0.6
6.0873,-0.365234,-0.299424,56.8582,0.6
6.08753,-0.404395,-0.33738,60.2437,0.6
6.08776,-0.45111,-0.383883,64.537,0.6
6.08798,-0.500086,-0.4341,69.4573,0.6
6.08821,-0.5438,-0.480472,74.4275,0.6
6.08844,-0.573266,-0.513965,78.649,0.6
6.08866,-0.579932,-0.526034,81.2191,0.6
6.08889,-0.556652,-0.509441,81.4344,0.6
6.08912,-0.499481,-0.460555,79.5598,0.6
6.08934,-0.408062,-0.375376,75.0758,0.6
6.08957,-0.286665,-0.257135,67.6373,0.6
6.0898,-0.142861,-0.120665,57.315,0.6
6.09002,0.0120328,0.00920122,44.7047,0.6
6.09025,0.166232,0.120535,39.2971,0.6
6.09048,0.306962,0.230741,44.8214,0.6
6.0907,0.424278,0.341155,55.6487,0.6
6.09093,0.510408,0.433199,66.311,0.6
6.09116,0.562266,0.494411,74.5618,0.6
6.09138,0.580587,0.521878,79.5685,0.6
6.09161,0.56988,0.518805,81.2698,0.6
6.09184,0.537559,0.492801,80.6124,0.6
6.09206,0.492584,0.452254,78.4613,0.6
6.09229,0.443505,0.404477,75.0908,0.6
6.09252,0.39778,0.357435,71.0108,0.6
6.09274,0.360052,0.317009,66.7796,0.6
6.09297,0.332106,0.285962,62.8625,0.6
6.0932,0.312597,0.263569,59.531,0.6
6.09342,0.297867,0.246664,56.8303,0.6
6.09365,0.282814,0.23067,54.5855,0.6
6.09388,0.262158,0.210821,52.4624,0.6
6.0941,0.231547,0.183226,50.0528,0.6
6.09433,0.188559,0.145989,46.971,0.6
6.09456,0.133382,0.100096,42.9453,0.6
6.09478,0.0683095,0.0490873,37.8769,0.6
6.09501,-0.00196316,-0.00133352,31.891,0.6
6.09524,-0.0722114,-0.0476324,29.0186,0.6
6.09546,-0.136685,-0.0919212,31.1611,0.6
6.09569,-0.19129,-0.134375,36.0119,0.6
6.09592,-0.233447,-0.171044,40.994,0.6
6.09615,-0.263392,-0.199476,45.1437,0.6
6.09637,-0.283585,-0.219892,48.241,0.6
6.0966,-0.298463,-0.235229,50.476,0.6
6.09683,-0.313335,-0.250003,52.2727,0.6
6.09705,-0.333244,-0.269019,54.1458,0.6
6.09728,-0.361795,-0.296143,56.5716,0.6
6.09751,-0.400037,-0.333117,59.8619,0.6
6.09773,-0.446287,-0.379008,64.0732,0.6
6.09796,-0.495258,-0.429089,68.9519,0.6
6.09819,-0.539902,-0.476252,73.9501,0.6
6.09841,-0.571174,-0.511416,78.2853,0.6
6.09864,-0.580471,-0.525984,81.0609,0.6
6.09887,-0.560465,-0.512478,81.5041,0.6
6.09909,-0.506722,-0.467008,79.8563,0.6
6.09932,-0.418562,-0.385443,75.6547,0.6
6.09955,-0.299904,-0.270072,68.5148,0.6
6.09977,-0.157873,-0.134391,58.4666,0.6
6.1,-0.00357156,-0.0027605,45.9368,0.6
6.10023,0.151291,0.109865,39.3688,0.6
6.10045,0.29385,0.219489,43.8946,0.6
6.10068,0.413951,0.330713,54.5176,0.6
6.10091,0.503371,0.425297,65.3297,0.6
6.10113,0.558695,0.489864,73.8751,0.6
6.10136,0.580157,0.520581,79.2189,0.6
6.10159,0.572057,0.520321,81.2384,0.6
6.10181,0.541527,0.496177,80.7464,0.6
6.10204,0.497433,0.456791,78.7381,0.6
6.10227,0.448402,0.409373,75.469,0.6
6.10249,0.402092,0.361952,71.4342,0.6
6.10272,0.363429,0.320681,67.1955,0.6
6.10295,0.334521,0.288677,63.2302,0.6
6.10317,0.314295,0.265526,59.8352,0.6
6.1034,0.299302,0.248262,57.0755,0.6
6.10363,0.284525,0.232396,54.7979,0.6
6.10385,0.264704,0.213174,52.6809,0.6
6.10408,0.235195,0.186449,50.3186,0.6
6.10431,0.193407,0.150124,47.3181,0.6
6.10454,0.139391,0.104986,43.3943,0.6
6.10476,0.0751314,0.0542562,38.429,0.6
6.10499,0.00515645,0.00352377,32.5059,0.6
6.10522,-0.0653666,-0.0431513,29.083,0.6
6.10544,-0.130698,-0.0875698,30.7604,0.6
6.10567,-0.186421,-0.130364,35.4954,0.6
6.1059,-0.229834,-0.167748,40.5243,0.6
6.10612,-0.260941,-0.197054,44.7762,0.6
6.10635,-0.281941,-0.218183,47.9756,0.6
6.10658,-0.297125,-0.233849,50.2812,0.6
6.1068,-0.311757,-0.248457,52.0988,0.6
6.10703,-0.330963,-0.266845,53.9401,0.6
6.10726,-0.358501,-0.292998,56.2938,0.6
6.10748,-0.39583,-0.329001,59.4903,0.6
6.10771,-0.4414,-0.374104,63.6157,0.6
6.10794,-0.490413,-0.424068,68.4468,0.6
6.10816,-0.535874,-0.471913,73.4652,0.6
6.10839,-0.568895,-0.508686,77.9063,0.6
6.10862,-0.580783,-0.525703,80.8794,0.6
6.10884,-0.564039,-0.515275,81.5547,0.6
6.10907,-0.513737,-0.473187,80.126,0.6
6.1093,-0.42894,-0.395315,76.2036,0.6
6.10952,-0.313086,-0.282948,69.3629,0.6
6.10975,-0.172948,-0.148315,59.592,0.6
6.10998,-0.0193684,-0.0151426,47.2819,0.6
6.1102,0.136229,0.0991464,39.5285,0.6
6.11043,0.280396,0.208179,43.0192,0.6
6.11066,0.403293,0.320081,53.3856,0.6
6.11088,0.495853,0.416983,64.3245,0.6
6.11111,0.554783,0.484981,73.1576,0.6
6.11134,0.579482,0.519015,78.8376,0.6
6.11156,0.574045,0.521614,81.1785,0.6
6.11179,0.545362,0.499402,80.8658,0.6
6.11202,0.502131,0.461166,79.0021,0.6
6.11225,0.453231,0.414191,75.8395,0.6
6.11247,0.40641,0.366475,71.8564,0.6
6.1127,0.366821,0.324378,67.6142,0.6
6.11293,0.33693,0.291406,63.6043,0.6
6.11315,0.315949,0.267462,60.1453,0.6
6.11338,0.300642,0.249797,57.3258,0.6
6.11361,0.286178,0.234084,55.013,0.6
6.11383,0.267017,0.215346,52.897,0.6
6.11406,0.238632,0.189506,50.5773,0.6
6.11429,0.198191,0.154216,47.6562,0.6
6.11451,0.145353,0.109861,43.8329,0.6
6.11474,0.081944,0.0594606,38.9723,0.6
6.11497,0.0123207,0.00847118,33.1358,0.6
6.11519,-0.0585105,-0.0386713,29.1891,0.6
6.11542,-0.124494,-0.0831255,30.3877,0.6
6.11565,-0.181338,-0.126235,34.9798,0.6
6.11587,-0.226023,-0.164317,40.0468,0.6
6.1161,-0.258305,-0.194488,44.3981,0.6
6.11633,-0.280148,-0.216352,47.7017,0.6
6.11655,-0.295686,-0.232384,50.0807,0.6
6.11678,-0.310225,-0.246951,51.9259,0.6
6.11701,-0.328691,-0.264694,53.7408,0.6
6.11723,-0.355349,-0.289985,56.0238,0.6
6.11746,-0.39171,-0.324979,59.1277,0.6
6.11769,-0.436607,-0.369292,63.1644,0.6
6.11791,-0.485538,-0.419029,67.944,0.6
6.11814,-0.531723,-0.467463,72.9744,0.6
6.11837,-0.566468,-0.505806,77.5136,0.6
6.11859,-0.580825,-0.525159,80.6744,0.6
6.11882,-0.567121,-0.517654,81.5892,0.6
6.11905,-0.520272,-0.478901,80.3706,0.6
6.11927,-0.439016,-0.404844,76.7241,0.6
6.1195,-0.325847,-0.295447,70.1842,0.6
6.11973,-0.187693,-0.162095,60.6953,0.6
6.11995,-0.034857,-0.027556,48.6118,0.6
6.12018,0.120957,0.0882971,39.7841,0.6
6.12041,0.266836,0.197004,42.2115,0.6
6.12064,0.39217,0.309177,52.2566,0.6
6.12086,0.488125,0.408471,63.2982,0.6
6.12109,0.550419,0.479672,72.4073,0.6
6.12132,0.578427,0.517076,78.4217,0.6
6.12154,0.575758,0.522618,81.0881,0.6
6.12177,0.549034,0.502454,80.9697,0.6
6.122,0.506873,0.465534,79.2542,0.6
6.12222,0.458174,0.41908,76.2025,0.6
6.12245,0.410875,0.371117,72.2759,0.6
6.12268,0.370314,0.328168,68.0346,0.6
6.1229,0.339527,0.294307,63.9844,0.6
6.12313,0.317661,0.269462,60.4613,0.6
6.12336,0.302185,0.251506,57.5807,0.6
6.12358,0.287699,0.235673,55.2286,0.6
6.12381,0.269235,0.217444,53.1106,0.6
6.12404,0.241945,0.192464,50.8301,0.6
6.12426,0.202865,0.158227,47.9857,0.6
6.12449,0.15115,0.114632,44.2623,0.6
6.12472,0.0886401,0.0646204,39.5056,0.6
6.12494,0.019329,0.0133694,33.7577,0.6
6.12517,-0.0515668,-0.0341381,29.3413,0.6
6.1254,-0.118249,-0.0787077,30.0484,0.6
6.12562,-0.176192,-0.122099,34.4689,0.6
6.12585,-0.222154,-0.160854,39.5617,0.6
6.12608,-0.255642,-0.191894,44.0089,0.6
6.1263,-0.278378,-0.214525,47.4176,0.6
6.12653,-0.294236,-0.230901,49.874,0.6
6.12676,-0.308539,-0.245323,51.7497,0.6
6.12698,-0.326481,-0.262601,53.5447,0.6
6.12721,-0.352209,-0.287002,55.7617,0.6
6.12744,-0.387602,-0.320994,58.7744,0.6
6.12766,-0.4318,-0.364496,62.7214,0.6
6.12789,-0.480603,-0.413956,67.4447,0.6
6.12812,-0.527544,-0.46298,72.4805,0.6
6.12834,-0.563767,-0.502684,77.1063,0.6
6.12857,-0.580562,-0.524327,80.4464,0.6
6.1288,-0.569963,-0.519803,81.607,0.6
6.12902,-0.526583,-0.484355,80.591,0.6
6.12925,-0.448745,-0.413987,77.2151,0.6
6.12948,-0.338356,-0.307692,70.9731,0.6
6.12971,-0.202206,-0.175785,61.769,0.6
6.12993,-0.050415,-0.0402826,49.9178,0.6
6.13016,0.105688,0.077447,40.1388,0.6
6.13039,0.253066,0.18589,41.4783,0.6
6.13061,0.380913,0.298267,51.1362,0.6
6.13084,0.480057,0.399671,62.252,0.6
6.13107,0.545818,0.4741,71.6256,0.6
6.13129,0.577065,0.514815,77.971,0.6
6.13152,0.577179,0.523316,80.9658,0.6
6.13175,0.552568,0.505347,81.0568,0.6
6.13197,0.511531,0.469785,79.4909,0.6
6.1322,0.463087,0.423913,76.5557,0.6
6.13243,0.415345,0.375757,72.6921,0.6
6.13265,0.373991,0.332123,68.4574,0.6
6.13288,0.342187,0.297278,64.3699,0.6
6.13311,0.319624,0.271683,60.785,0.6
6.13333,0.303547,0.253086,57.8425,0.6
6.13356,0.289271,0.237311,55.4476,0.6
6.13379,0.271446,0.219539,53.3234,0.6
6.13401,0.24521,0.195385,51.0778,0.6
6.13424,0.207389,0.162125,48.3059,0.6
6.13447,0.156842,0.119339,44.68,0.6
6.13469,0.0952362,0.069744,40.0277,0.6
6.13492,0.026468,0.0184146,34.3715,0.6
6.13515,-0.044581,-0.0295754,29.5404,0.6
6.13537,-0.111859,-0.0742462,29.7457,0.6
6.1356,-0.170924,-0.117913,33.9626,0.6
6.13583,-0.218086,-0.157259,39.0679,0.6
6.13605,-0.252868,-0.189213,43.6093,0.6
6.13628,-0.276465,-0.212578,47.1234,0.6
6.13651,-0.292864,-0.229473,49.6627,0.6
6.13673,-0.307088,-0.243877,51.5738,0.6
6.13696,-0.324449,-0.260658,53.3539,0.6
6.13719,-0.349261,-0.284192,55.5092,0.6
6.13741,-0.383664,-0.317171,58.4318,0.6
6.13764,-0.427104,-0.359811,62.287,0.6
6.13787,-0.475747,-0.408951,66.9478,0.6
6.1381,-0.523175,-0.458341,71.9817,0.6
6.13832,-0.560845,-0.499361,76.6861,0.6
6.13855,-0.579962,-0.523189,80.1963,0.6
6.13878,-0.572381,-0.521591,81.6097,0.6
6.139,-0.532419,-0.489355,80.7867,0.6
6.13923,-0.457994,-0.422638,77.6763,0.6
6.13946,-0.350726,-0.319773,71.7319,0.6
6.13968,-0.216829,-0.189666,62.8173,0.6
6.13991,-0.0661268,-0.0533821,51.2057,0.6
6.14014,0.09014,0.066363,40.5958,0.6
6.14036,0.238912,0.174707,40.8263,0.6
6.14059,0.369201,0.287109,50.0212,0.6
6.14082,0.471506,0.390475,61.1842,0.6
6.14104,0.540718,0.468066,70.81,0.6
6.14127,0.575383,0.512227,77.4874,0.6
6.1415,0.578398,0.523779,80.8132,0.6
6.14172,0.555925,0.508062,81.1304,0.6
6.14195,0.516119,0.473938,79.7146,0.6
6.14218,0.46801,0.428728,76.8997,0.6
6.1424,0.419885,0.380447,73.1044,0.6
6.14263,0.377706,0.33612,68.8823,0.6
6.14286,0.344878,0.300291,64.7603,0.6
6.14308,0.321464,0.273824,61.1155,0.6
6.14331,0.304926,0.254694,58.1091,0.6
6.14354,0.290713,0.238854,55.6696,0.6
6.14376,0.273486,0.221501,53.5346,0.6
6.14399,0.248281,0.198153,51.3198,0.6
6.14422,0.211709,0.165868,48.6168,0.6
6.14444,0.162417,0.123973,45.087,0.6
6.14467,0.101789,0.074871,40.5396,0.6
6.1449,0.0335364,0.0234663,34.9781,0.6
6.14512,-0.0375093,-0.0249482,29.7889,0.6
6.14535,-0.105436,-0.0698142,29.4843,0.6
6.14558,-0.165475,-0.113644,33.4626,0.6
6.1458,-0.213964,-0.153639,38.569,0.6
6.14603,-0.249867,-0.18636,43.1984,0.6
6.14626,-0.274465,-0.210554,46.8185,0.6
6.14649,-0.291376,-0.227945,49.4441,0.6
6.14671,-0.305571,-0.242383,51.3976,0.6
6.14694,-0.322396,-0.258709,53.1671,0.6
6.14717,-0.346286,-0.281382,55.2642,0.6
6.14739,-0.37972,-0.313365,58.0967,0.6
6.14762,-0.422423,-0.355161,61.8598,0.6
6.14785,-0.470778,-0.403873,66.4554,0.6
6.14807,-0.518714,-0.453619,71.4791,0.6
6.1483,-0.557757,-0.495881,76.2543,0.6
6.14853,-0.579095,-0.521796,79.9247,0.6
6.14875,-0.574474,-0.523063,81.5858,0.6
6.14898,-0.537942,-0.494033,80.9591,0.6
6.14921,-0.466908,-0.430916,78.1087,0.6
6.14943,-0.362708,-0.331468,72.4604,0.6
6.14966,-0.231355,-0.203546,63.8396,0.6
